id,release_id,image_type,filename,url,source_slug,source_type,width,height,trim_score,notes
2616,1602,tape,23365526_3.jpg,,23365526,collection,,,,
2617,1602,spine,23365526_4.jpg,,23365526,collection,,,,
2618,1604,tape,23365625_3.jpg,,23365625,collection,,,,
2619,1604,spine,23365625_4.jpg,,23365625,collection,,,,
2620,1605,spine,23365737_4.jpg,,23365737,collection,,,,
2621,493,tape,21088974_3.jpg,,21088974,collection,,,,
2622,493,spine,21088974_4.jpg,,21088974,collection,,,,
2623,494,tape,15346451_3.jpg,,15346451,collection,,,,
2624,2574,spine,21089387_4.jpg,,21089387,collection,,,,
2625,496,tape,18218427_3.jpg,,18218427,collection,,,,
2626,496,spine,18218427_4.jpg,,18218427,collection,,,,
2627,499,tape,17470969_3.jpg,,17470969,collection,,,,
2628,499,spine,17470969_4.jpg,,17470969,collection,,,,
2629,1444,spine,23307561_4.jpg,,23307561,collection,,,,
2630,501,tape,15542492_3.jpg,,15542492,collection,,,,
2631,502,tape,21597591_3.jpg,,21597591,collection,,,,
2632,502,spine,21597591_4.jpg,,21597591,collection,,,,
2633,503,spine,23291097_4.jpg,,23291097,collection,,,,
2634,505,spine,18932038_4.jpg,,18932038,collection,,,,
2635,2000,spine,23121286_3.jpg,,23121286,collection,,,,
2636,2000,tape,23121286_4.jpg,,23121286,collection,,,,
2637,2003,tape,23118276_3.jpg,,23118276,collection,,,,
2638,2003,spine,23118276_4.jpg,,23118276,collection,,,,
2639,2360,tape,21334802_3.jpg,,21334802,collection,,,,
2640,2360,spine,21334802_4.jpg,,21334802,collection,,,,
2641,2393,tape,21021266_3.jpg,,21021266,collection,,,,
2642,2393,spine,21021266_4.jpg,,21021266,collection,,,,
2643,2352,tape,18932474_3.jpg,,18932474,collection,,,,
2644,2352,spine,18932474_4.jpg,,18932474,collection,,,,
2645,189,spine,23291178_4.jpg,,23291178,collection,,,,
2646,2357,tape,21719348_3.jpg,,21719348,collection,,,,
2647,2357,spine,21719348_4.jpg,,21719348,collection,,,,
2648,2367,tape,21460684_3.jpg,,21460684,collection,,,,
2649,2367,spine,21460684_4.jpg,,21460684,collection,,,,
2650,2366,spine,15824554_3.jpg,,15824554,collection,,,,
2651,2369,spine,21089315_4.jpg,,21089315,collection,,,,
2652,2371,spine,21360163_4.jpg,,21360163,collection,,,,
2653,2351,tape,21283610_3.jpg,,21283610,collection,,,,
2654,2351,spine,21283610_4.jpg,,21283610,collection,,,,
2655,2397,tape,21265996_3.jpg,,21265996,collection,,,,
2656,2397,spine,21265996_4.jpg,,21265996,collection,,,,
2657,3153,tape,21888440_3.jpg,,21888440,collection,,,,
2658,3153,spine,21888440_4.jpg,,21888440,collection,,,,
2659,3156,tape,15346447_3.jpg,,15346447,collection,,,,
2660,508,tape,21032189_3.jpg,,21032189,collection,,,,
2661,508,tape,21032189_4.jpg,,21032189,collection,,,,
2662,510,tape,22410338_4.jpg,,22410338,collection,,,,
2663,511,tape,16880209_3.jpg,,16880209,collection,,,,
2664,511,spine,16880209_4.jpg,,16880209,collection,,,,
2665,2390,tape,18218138_3.jpg,,18218138,collection,,,,
2666,2390,spine,18218138_4.jpg,,18218138,collection,,,,
2667,512,spine,18774633_4.jpg,,18774633,collection,,,,
2668,513,tape,15342516_3.jpg,,15342516,collection,,,,
2669,515,spine,21621557_4.jpg,,21621557,collection,,,,
2670,517,tape,15345895_3.jpg,,15345895,collection,,,,
2671,520,tape,21670181_3.jpg,,21670181,collection,,,,
2672,520,spine,21670181_4.jpg,,21670181,collection,,,,
2673,522,spine,19886207_4.jpg,,19886207,collection,,,,
2674,523,spine,15346454_3.jpg,,15346454,collection,,,,
2675,524,spine,22412027_3.jpg,,22412027,collection,,,,
2676,524,spine,22412027_4.jpg,,22412027,collection,,,,
2677,2808,spine,21335120_4.jpg,,21335120,collection,,,,
2681,337,cover,004_2BI4e.png,,2BI4e,archive,300,225,31.02,
2682,337,cover,014_2BI4e.png,,2BI4e,archive,150,200,0.0,
2687,1623,cover,004_2dML8.png,,2dML8,archive,300,225,0.0,
2688,1615,cover,003_3HEEO.png,,3HEEO,archive,300,225,0.0,
2689,568,cover,011_3fwch.png,,3fwch,archive,300,225,0.0,
2690,1649,cover,004_5XdWV.png,,5XdWV,archive,300,225,0.0,
2691,244,cover,002_5jQHX.png,,5jQHX,archive_deskew,1200,1600,0.0,
2692,244,spine,003_5jQHX.png,,5jQHX,archive,720,960,0.0,
2693,244,reverse,004_5jQHX.png,,5jQHX,archive_deskew,720,960,0.0,
2694,904,tape,003_68DNG.png,,68DNG,archive,1200,1200,0.08,
2695,904,cover,004_68DNG.png,,68DNG,archive_deskew,1200,1200,0.08,
2696,904,reverse,005_68DNG.png,,68DNG,archive,1200,1200,0.0,
2699,1145,cover,003_7rzuj.png,,7rzuj,archive,214,300,0.0,
2700,182,cover,003_8AXlZ.png,,8AXlZ,archive,289,300,3.46,
2701,182,reverse,012_8AXlZ.png,,8AXlZ,archive,291,300,0.0,
2702,271,cover,002_8SnV7.png,,8SnV7,archive_good,1600,1600,0.0,
2703,271,reverse,003_8SnV7.png,,8SnV7,archive_deskew,960,960,0.0,
2704,271,spine,004_8SnV7.png,,8SnV7,archive,960,960,0.0,
2705,271,cover,019_8SnV7.png,,8SnV7,archive,375,500,0.0,
2706,749,cover,003_9m2MT.png,,9m2MT,archive_deskew,300,219,0.0,
2707,4,cover,003_APnH1.png,,APnH1,archive,300,225,0.0,
2708,95,cover,002_Bc9bt.png,,Bc9bt,archive_deskew,844,972,20.91,
2709,95,reverse,003_Bc9bt.png,,Bc9bt,archive_deskew,825,944,44.14,
2710,95,spine,005_Bc9bt.png,,Bc9bt,archive,960,638,30.74,
2711,135,cover,002_CHory.png,,CHory,archive_deskew,1200,1600,0.0,
2712,135,reverse,003_CHory.png,,CHory,archive_deskew,720,960,0.0,
2713,135,spine,005_CHory.png,,CHory,archive,720,960,0.0,
2714,451,screenshot,001_EGDEK.png,,EGDEK,archive,1024,768,,
2715,451,cover,002_EGDEK.png,,EGDEK,archive_deskew,1200,1600,0.0,
2716,451,spine,003_EGDEK.png,,EGDEK,archive,720,960,0.0,
2718,738,cover,003_EjZ2k.png,,EjZ2k,archive,207,300,0.0,
2719,590,cover,003_F9vzJ.png,,F9vzJ,archive,300,225,12.44,
2720,252,cover,002_Ge7UQ.png,,Ge7UQ,archive_deskew,1196,1599,0.0,
2721,252,reverse,003_Ge7UQ.png,,Ge7UQ,archive_deskew,960,720,0.0,
2722,252,spine,004_Ge7UQ.png,,Ge7UQ,archive,960,720,0.0,
2723,252,spine,005_Ge7UQ.png,,Ge7UQ,archive,960,720,0.0,
2724,211,cover,003_Hy5WR.png,,Hy5WR,archive,300,225,0.0,
2725,3,cover,003_J6n7u.png,,J6n7u,archive,283,300,3.18,
2726,3,reverse,012_J6n7u.png,,J6n7u,archive,279,300,0.0,
2732,607,cover,003_LheDh.png,,LheDh,archive,212,300,5.19,
2733,100,cover,003_NAPh0.png,,NAPh0,archive,251,300,1.0,
2734,100,cover,011_NAPh0.png,,NAPh0,archive,190,200,0.0,
2735,549,cover,004_NQN79.png,,NQN79,archive,225,300,2.67,
2736,341,cover,003_OiedM.png,,OiedM,archive,233,300,0.0,
2737,75,cover,002_P9haj.png,,P9haj,archive_deskew,1216,1600,0.0,
2738,75,reverse,003_P9haj.png,,P9haj,archive_deskew,960,720,0.0,
2739,75,spine,004_P9haj.png,,P9haj,archive,960,720,0.0,
2740,75,spine,005_P9haj.png,,P9haj,archive,960,720,0.0,
2741,392,cover,003_QASTk.png,,QASTk,archive_deskew,1199,1599,0.0,
2742,79,cover,003_RDk40.png,,RDk40,archive,288,300,3.7,
2743,79,reverse,011_RDk40.png,,RDk40,archive,286,300,0.0,
2744,676,cover,003_RQGk9.png,,RQGk9,archive,300,225,0.0,
2745,790,cover,003_Scy31.png,,Scy31,archive,300,225,0.0,
2746,97,cover,002_SxaJq.png,,SxaJq,archive_deskew,1200,1600,0.0,
2747,97,reverse,003_SxaJq.png,,SxaJq,archive,720,960,0.0,
2748,97,spine,004_SxaJq.png,,SxaJq,archive,720,960,0.0,
2750,694,cover,003_V0snH.png,,V0snH,archive,300,300,0.0,
2751,176,cover,002_VDaxm.png,,VDaxm,archive_deskew,1200,1600,0.0,
2752,176,tape,003_VDaxm.png,,VDaxm,archive,720,960,0.0,
2753,176,tape_spine,004_VDaxm.png,,VDaxm,archive,720,960,0.0,
2754,675,cover,003_WlrDH.png,,WlrDH,archive,300,225,0.0,
2756,447,cover,003_WtNTX.png,,WtNTX,archive_deskew,1080,1440,0.0,
2757,289,cover,002_YR9Yb.png,,YR9Yb,archive_deskew,1120,1599,0.0,
2758,289,reverse,003_YR9Yb.png,,YR9Yb,archive,653,960,0.0,
2759,289,spine,004_YR9Yb.png,,YR9Yb,archive,960,250,0.0,
2760,57,cover,003_cBdtM.png,,cBdtM,archive,288,300,2.43,
2761,57,reverse,012_cBdtM.png,,cBdtM,archive,290,300,0.0,
2763,220,cover,003_d1kp8.png,,d1kp8,archive_deskew,1200,1600,0.0,
2764,654,cover,003_e6N7z.png,,e6N7z,archive,225,300,0.0,
2765,139,cover,003_fAZGS.png,,fAZGS,archive_deskew,1200,1600,0.0,
2766,605,cover,003_hOHE7.png,,hOHE7,archive,225,300,0.0,
2767,930,cover,003_hSdk4.png,,hSdk4,archive,195,300,0.0,
2768,21,cover,003_hXlSJ.png,,hXlSJ,archive,282,300,3.08,
2769,21,reverse,006_hXlSJ.png,,hXlSJ,archive,283,300,0.0,
2770,394,cover,004_hh7LB.png,,hh7LB,archive,225,300,0.0,
2771,1411,cover,003_i61MH.png,,i61MH,archive,217,300,19.0,
2772,88,cover,003_kUn2T.png,,kUn2T,archive,225,300,0.0,
2773,88,tape,004_kUn2T.png,,kUn2T,archive,200,150,0.0,
2774,548,cover,003_kfUSX.png,,kfUSX,archive,179,300,0.0,
2775,1624,cover,003_l0Awd.png,,l0Awd,archive,300,225,0.0,
2776,77,cover,003_muOlB.png,,muOlB,archive,259,300,0.0,
2777,8,cover,003_oByie.png,,oByie,archive,230,300,0.0,
2778,3143,cover,003_oPQtW.png,,oPQtW,archive,300,225,0.0,
2779,1403,cover,003_pev3e.png,,pev3e,archive,300,225,0.0,
2787,2224,cover,003_0Atze.png,,0Atze,archive_deskew,1200,1200,0.0,
2788,2224,spine,005_0Atze.png,,0Atze,archive,1200,1200,0.0,
2789,2224,tape,006_0Atze.png,,0Atze,archive,1200,1200,0.0,
2790,1420,reverse,003_0QVkg.png,,0QVkg,archive_deskew,721,960,0.0,
2791,1420,tape,004_0QVkg.png,,0QVkg,archive,960,720,0.0,
2792,649,spine,003_0TbAG.png,,0TbAG,archive,900,1200,0.0,
2793,649,reverse,005_0TbAG.png,,0TbAG,archive_deskew,900,1200,0.0,
2794,649,spine,006_0TbAG.png,,0TbAG,archive,900,1200,0.0,
2795,860,cover,003_0iWC9.png,,0iWC9,archive_deskew,1200,1200,0.0,
2796,860,reverse,005_0iWC9.png,,0iWC9,archive_deskew,1200,1200,0.0,
2797,860,spine,006_0iWC9.png,,0iWC9,archive,1200,1200,4.0,
2798,1558,cover,002_0iwPW.png,,0iwPW,archive,1080,720,0.0,
2799,1558,reverse,003_0iwPW.png,,0iwPW,archive,1080,720,0.0,
2800,1558,spine,004_0iwPW.png,,0iwPW,archive,1080,720,0.0,
2801,1109,cover,002_0p05N.png,,0p05N,archive,1200,900,0.0,
2802,1109,reverse,004_0p05N.png,,0p05N,archive,1200,900,0.0,
2803,1109,tape_spine,005_0p05N.png,,0p05N,archive,900,1200,0.0,
2804,1972,cover,002_124VE.png,,124VE,archive_deskew,829,1200,0.08,
2805,1972,reverse,004_124VE.png,,124VE,archive,829,1200,0.0,
2806,1972,spine,005_124VE.png,,124VE,archive,256,1200,0.0,
2807,405,reverse,003_13nSf.png,,13nSf,archive,678,960,0.0,
2808,875,reverse,003_159V0.png,,159V0,archive,1200,1200,1.33,
2809,1107,cover,003_1EWtL.png,,1EWtL,archive_deskew,1200,1200,0.0,
2810,1107,reverse,005_1EWtL.png,,1EWtL,archive_deskew,1200,1200,0.0,
2811,1107,spine,006_1EWtL.png,,1EWtL,archive,1200,1200,0.0,
2813,5,cover,002_1KC34.png,,1KC34,archive_deskew,1600,1600,0.0,
2814,5,spine,003_1KC34.png,,1KC34,archive,960,960,0.0,
2815,5,reverse,004_1KC34.png,,1KC34,archive_deskew,960,960,0.0,
2816,5,spine,005_1KC34.png,,1KC34,archive,960,960,0.0,
2817,5,cover,007_1KC34.png,,1KC34,archive,500,494,0.0,
2818,1080,reverse,003_1QKut.png,,1QKut,archive_deskew,960,720,0.0,
2819,1080,spine,004_1QKut.png,,1QKut,archive,960,720,0.0,
2820,1080,tape,005_1QKut.png,,1QKut,archive,960,720,0.0,
2821,813,cover,002_1UhqF.png,,1UhqF,archive_deskew,1600,1200,0.06,
2822,813,reverse,003_1UhqF.png,,1UhqF,archive_deskew,960,720,0.0,
2823,813,spine,004_1UhqF.png,,1UhqF,archive,960,720,0.0,
2824,813,tape_spine,005_1UhqF.png,,1UhqF,archive,960,720,0.0,
2825,2011,tape,003_1aTLi.png,,1aTLi,archive,600,450,0.0,
2826,2011,reverse,005_1aTLi.png,,1aTLi,archive,600,450,0.0,
2827,736,tape,005_1dmxs.png,,1dmxs,archive,1200,1200,0.0,
2828,736,tape,006_1dmxs.png,,1dmxs,archive,1200,1200,0.0,
2829,1297,cover,002_1fAil.png,,1fAil,archive_deskew,1200,1200,0.0,
2830,1297,reverse,004_1fAil.png,,1fAil,archive_deskew,1200,1200,0.0,
2831,1297,spine,005_1fAil.png,,1fAil,archive,1200,1200,3.0,
2832,945,reverse,003_1hXQ2.png,,1hXQ2,archive,1200,1200,17.48,
2833,945,cover,004_1hXQ2.png,,1hXQ2,archive_deskew,1200,1200,9.36,
2834,945,reverse,005_1hXQ2.png,,1hXQ2,archive_deskew,1200,1200,3.47,
2836,1118,cover,002_1m43G.png,,1m43G,archive_deskew,1200,1600,0.0,
2837,1118,reverse,003_1m43G.png,,1m43G,archive_deskew,720,960,0.0,
2838,1118,tape,004_1m43G.png,,1m43G,archive,960,720,0.0,
2839,1118,spine,005_1m43G.png,,1m43G,archive,720,960,0.0,
2843,995,cover,002_22rt2.png,,22rt2,archive_deskew,1200,800,0.0,
2844,995,reverse,004_22rt2.png,,22rt2,archive,1200,800,0.0,
2853,1042,cover,003_2Dfsn.png,,2Dfsn,archive_deskew,1024,768,0.0,
2854,1042,reverse,005_2Dfsn.png,,2Dfsn,archive,1024,768,0.0,
2855,1042,spine,006_2Dfsn.png,,2Dfsn,archive,1024,768,0.0,
2859,1342,cover,003_2MY1u.png,,2MY1u,archive_deskew,1200,800,0.0,
2860,1342,reverse,005_2MY1u.png,,2MY1u,archive,1200,800,0.0,
2861,851,cover,002_2NjOA.png,,2NjOA,archive_deskew,1600,1200,0.0,
2862,851,reverse,003_2NjOA.png,,2NjOA,archive,960,720,0.0,
2863,851,spine,004_2NjOA.png,,2NjOA,archive,960,720,0.0,
2864,769,tape_spine,003_2U5wu.png,,2U5wu,archive,1200,1200,0.0,
2865,769,cover,004_2U5wu.png,,2U5wu,archive_deskew,1200,1200,0.0,
2866,769,reverse,005_2U5wu.png,,2U5wu,archive_deskew,1200,1200,0.0,
2868,2239,cover,002_2VdFf.png,,2VdFf,archive_deskew,810,1080,0.0,
2869,2239,reverse,003_2VdFf.png,,2VdFf,archive_deskew,810,1080,0.0,
2870,2239,tape,004_2VdFf.png,,2VdFf,archive,810,1080,0.0,
2871,919,spine,003_2YKcD.png,,2YKcD,archive,1200,1200,0.0,
2872,919,cover,004_2YKcD.png,,2YKcD,archive_deskew,1200,1200,0.0,
2873,919,reverse,005_2YKcD.png,,2YKcD,archive_deskew,1200,1200,0.0,
2874,919,tape_spine,012_2YKcD.png,,2YKcD,archive,214,214,0.0,
2876,907,cover,002_2hWol.png,,2hWol,archive_good,834,550,0.0,
2877,907,tape,003_2hWol.png,,2hWol,archive,834,540,0.0,
2878,2194,cover,003_2mmnE.png,,2mmnE,archive_deskew,450,600,0.0,
2879,2194,reverse,005_2mmnE.png,,2mmnE,archive_deskew,450,600,0.0,
2883,1004,cover,003_2tu5E.png,,2tu5E,archive_deskew,1200,900,0.0,
2884,1004,reverse,005_2tu5E.png,,2tu5E,archive,1200,900,0.0,
2885,1004,spine,006_2tu5E.png,,2tu5E,archive,1200,900,0.0,
2888,1386,cover,003_326OV.png,,326OV,archive,1200,752,0.0,
2889,1386,spine,005_326OV.png,,326OV,archive,1200,827,0.0,
2890,1386,reverse,006_326OV.png,,326OV,archive,1200,894,0.0,
2894,2903,tape,002_3Inwp.png,,3Inwp,archive,900,1200,3.99,
2900,1137,cover,002_3LtHh.png,,3LtHh,archive_deskew,658,796,6.08,
2901,1137,tape,003_3LtHh.png,,3LtHh,archive,960,720,9.03,
2902,1137,spine,004_3LtHh.png,,3LtHh,archive,960,720,3.61,
2903,1137,spine,005_3LtHh.png,,3LtHh,archive,960,720,0.0,
2904,1065,cover,002_3OE5C.png,,3OE5C,archive_deskew,780,1228,0.0,
2905,1065,reverse,003_3OE5C.png,,3OE5C,archive,625,960,0.0,
2906,1065,spine,004_3OE5C.png,,3OE5C,archive,179,960,0.0,
2907,1065,tape_spine,005_3OE5C.png,,3OE5C,archive,179,960,0.0,
2908,1533,cover,002_3PD2b.png,,3PD2b,archive_deskew,900,1200,0.0,
2909,1533,reverse,004_3PD2b.png,,3PD2b,archive_deskew,900,1200,0.0,
2910,46,cover,002_3Q1sQ.png,,3Q1sQ,archive_deskew,1600,1600,0.0,
2911,46,reverse,003_3Q1sQ.png,,3Q1sQ,archive_deskew,960,960,0.21,
2912,46,tape,005_3Q1sQ.png,,3Q1sQ,archive,960,960,0.0,
2913,409,cover,002_3mBsH.png,,3mBsH,archive_deskew,1200,1600,0.0,
2914,409,reverse,003_3mBsH.png,,3mBsH,archive_deskew,720,960,0.0,
2915,409,spine,004_3mBsH.png,,3mBsH,archive,720,960,0.0,
2916,409,spine,005_3mBsH.png,,3mBsH,archive,720,960,0.0,
2917,1019,cover,003_3x4K5.png,,3x4K5,archive_deskew,1200,1200,0.0,
2918,1019,reverse,005_3x4K5.png,,3x4K5,archive_deskew,1200,1200,0.0,
2919,1019,reverse,006_3x4K5.png,,3x4K5,archive,1200,1200,0.0,
2921,1052,cover,006_3ypU5.png,,3ypU5,archive_deskew,600,400,5.75,
2922,894,cover,002_3z6ma.png,,3z6ma,archive_deskew,1200,1200,5.25,
2923,894,reverse,004_3z6ma.png,,3z6ma,archive,1200,1200,1.08,
2924,894,tape,005_3z6ma.png,,3z6ma,archive,1200,1200,19.13,
2929,691,cover,003_40ZMY.png,,40ZMY,archive,600,450,0.0,
2930,691,reverse,005_40ZMY.png,,40ZMY,archive,600,450,0.0,
2931,2669,cover,002_40an0.png,,40an0,archive_deskew,1200,900,0.0,
2932,2669,reverse_other,004_40an0.png,,40an0,archive,1200,900,0.0,
2933,2669,insert,005_40an0.png,,40an0,archive_good,1200,900,0.0,
2934,1370,cover,002_44AN1.png,,44AN1,archive_deskew,1080,810,0.0,
2935,1370,spine,003_44AN1.png,,44AN1,archive,1080,810,0.0,
2936,1370,tape,004_44AN1.png,,44AN1,archive,1080,810,0.0,
2937,1370,reverse,005_44AN1.png,,44AN1,archive_deskew,1080,810,0.0,
2940,393,cover,005_4Nq4U.png,,4Nq4U,archive_deskew,1190,1600,0.0,
2941,393,reverse,006_4Nq4U.png,,4Nq4U,archive_deskew,960,720,0.0,
2942,393,spine,007_4Nq4U.png,,4Nq4U,archive,960,720,0.0,
2943,393,spine,008_4Nq4U.png,,4Nq4U,archive,960,720,0.0,
2951,1428,cover,002_4ngpJ.png,,4ngpJ,archive,834,550,0.0,
2952,1428,tape,003_4ngpJ.png,,4ngpJ,archive,834,540,0.0,
2953,2161,cover,002_4y6wd.png,,4y6wd,archive_deskew,900,1200,0.0,
2954,2161,reverse_other,004_4y6wd.png,,4y6wd,archive,900,1200,0.0,
2955,1438,reverse,003_5At7k.png,,5At7k,archive,1200,1200,0.0,
2959,2235,tape,002_5AtXO.png,,5AtXO,archive,600,450,0.0,
2960,2235,cover,004_5AtXO.png,,5AtXO,archive_deskew,600,450,0.67,
2961,3162,cover,003_5IXpt.png,,5IXpt,archive_deskew,1200,900,0.0,
2962,3162,reverse,005_5IXpt.png,,5IXpt,archive_deskew,1200,900,0.0,
2963,3162,spine,006_5IXpt.png,,5IXpt,archive,1200,900,0.0,
2964,1182,cover,003_5LrOM.png,,5LrOM,archive,1200,900,0.0,
2965,1182,reverse,005_5LrOM.png,,5LrOM,archive,1200,900,0.0,
2966,1182,tape,006_5LrOM.png,,5LrOM,archive,1200,900,0.0,
2967,1085,spine,003_5T4Hn.png,,5T4Hn,archive,1200,641,0.0,
2968,1085,cover,004_5T4Hn.png,,5T4Hn,archive_deskew,951,926,0.0,
2969,1085,reverse,005_5T4Hn.png,,5T4Hn,archive,573,834,0.48,
2972,865,cover,002_5W0eU.png,,5W0eU,archive,900,1200,0.0,
2973,865,reverse,004_5W0eU.png,,5W0eU,archive_deskew,900,1200,0.0,
2974,1440,cover,002_5lvnk.png,,5lvnk,archive_deskew,1200,1200,0.0,
2975,1440,spine,004_5lvnk.png,,5lvnk,archive,1200,1200,0.0,
2976,1440,reverse,005_5lvnk.png,,5lvnk,archive_deskew,1200,1200,0.0,
2979,2116,cover,002_6Emhi.png,,6Emhi,archive_deskew,1200,676,13.91,
2980,2116,reverse,004_6Emhi.png,,6Emhi,archive,1200,676,0.0,
2981,2116,tape,005_6Emhi.png,,6Emhi,archive,1200,676,0.0,
2982,1579,cover,002_6Oel4.png,,6Oel4,archive_deskew,384,512,9.31,
2983,1579,reverse,004_6Oel4.png,,6Oel4,archive,384,512,15.57,
2984,1579,spine,005_6Oel4.png,,6Oel4,archive,384,512,25.78,
2985,1274,cover,002_6TOhd.png,,6TOhd,archive_deskew,1600,1600,11.99,
2986,1274,reverse,003_6TOhd.png,,6TOhd,archive,960,960,25.08,
2987,1274,spine,004_6TOhd.png,,6TOhd,archive,960,960,0.42,
2988,1274,tape_spine,005_6TOhd.png,,6TOhd,archive,960,960,0.0,
2994,1558,cover,004_6XcYV.png,,6XcYV,archive_deskew,1200,1200,1.83,
2995,1558,reverse,005_6XcYV.png,,6XcYV,archive,1200,1200,7.67,
2996,1148,cover,002_6ZFfB.png,,6ZFfB,archive,900,1200,0.0,
2997,1148,reverse,004_6ZFfB.png,,6ZFfB,archive_deskew,901,1200,0.0,
2998,834,tape,003_6fb5b.png,,6fb5b,archive,1200,1200,0.0,
2999,834,cover,004_6fb5b.png,,6fb5b,archive_deskew,1200,1200,0.0,
3000,834,reverse,005_6fb5b.png,,6fb5b,archive_deskew,1200,1200,0.0,
3002,1429,cover,002_6hFwn.png,,6hFwn,archive_deskew,1600,1600,0.12,
3003,1429,reverse,003_6hFwn.png,,6hFwn,archive,960,960,39.28,
3004,1429,spine,004_6hFwn.png,,6hFwn,archive,960,960,0.0,
3005,1429,tape_spine,005_6hFwn.png,,6hFwn,archive,960,960,0.0,
3006,1112,cover,002_6sAq7.png,,6sAq7,archive_good,834,550,0.0,
3007,1112,tape,003_6sAq7.png,,6sAq7,archive,834,540,0.0,
3008,868,cover,002_6veXk.png,,6veXk,archive_deskew,450,600,3.33,
3009,868,reverse,004_6veXk.png,,6veXk,archive,450,600,0.0,
3010,868,reverse,005_6veXk.png,,6veXk,archive,450,600,0.0,
3014,2136,cover,002_7ExL1.png,,7ExL1,archive_deskew,600,400,0.0,
3015,2136,reverse,004_7ExL1.png,,7ExL1,archive,600,400,0.0,
3016,2136,spine,005_7ExL1.png,,7ExL1,archive,600,400,0.0,
3017,2123,cover,002_7Iqf4.png,,7Iqf4,archive,900,1200,0.0,
3018,2123,reverse,004_7Iqf4.png,,7Iqf4,archive,900,1200,0.0,
3019,2123,tape,005_7Iqf4.png,,7Iqf4,archive,1200,1200,0.0,
3020,1148,cover,002_7JqRG.png,,7JqRG,archive_deskew,1080,1080,0.0,
3021,1148,reverse,003_7JqRG.png,,7JqRG,archive,1080,1080,0.0,
3022,1148,spine,004_7JqRG.png,,7JqRG,archive,1080,1080,0.0,
3023,1148,tape_spine,005_7JqRG.png,,7JqRG,archive,1080,1080,0.0,
3024,1327,tape,003_7K9w7.png,,7K9w7,archive,600,600,0.0,
3025,1457,cover,003_7W1s9.png,,7W1s9,archive_deskew,1200,800,0.0,
3026,1457,reverse,005_7W1s9.png,,7W1s9,archive,1200,800,0.0,
3027,3175,cover,002_7W49c.png,,7W49c,archive_deskew,446,600,11.29,
3028,3175,reverse,004_7W49c.png,,7W49c,archive_deskew,459,599,19.34,
3029,571,cover,002_7eqCs.png,,7eqCs,archive,675,900,0.0,
